gene	COUNT(id)
YIF1B	9
SYF2	9
SYT11	9
RARS1	9
MICB	9
ORC6	9
SRPK2	9
TRAPPC3	9
ZNF731P	9
ZNF490	9
SNRNP27	9
ZNF24	9
SRGN	9
NDUFA2	9
DNAH17	9
RIC8B	9
RBSN	9
ZNF649	9
ZNF696	9
NGRN	9
SCRN3	9
TMEM185B	9
RHOF	9
ANP32B	9
GRK6	9
CRY1	9
ZKSCAN7	9
ATP5PB	9
PUDP	9
TMEM231	9
ZNF33A	9
GID4	9
INCENP	9
GRAMD4	9
GIMAP8_LINC00996	9
NIPSNAP3A	9
ATP1B3	9
ATP1B1	9
RCCD1	9
INPPL1	9
AUH	9
UTP23	9
EEF2KMT	9
JUN	9
USP16	9
novelGene_GPR15_AS	9
SPATA20	9
RAB28	9
BAG2	9
DSC2	9
NEXN	9
GALE	9
SQLE	9
GALNT3	9
ZNF700	9
TOX2	9
GAS8	9
MALT1	9
GATD3A	9
TMEM14B	9
ZNF345	9
B3GNT2	9
ANKRD42	9
NFIC	9
ANO5	9
LSM6	9
TOM1L1	9
GPS1	9
RAB29	9
UBE2D1	9
IL15	9
METTL2A	9
IL12RB2	9
SLC7A7	9
PPP4R1L	9
TNRC6A	9
GNB5	9
REXO5	9
UBL7	9
TMTC4	9
TMX2	9
ARL13B	9
ARID5B	9
GOLGA2P10	9
NORAD	9
APOBEC3B	9
EBP	9
SIRT1	9
SPG21	9
IGLV5-52_ENSG00000272779	9
ZBTB4	9
GPATCH2	9
GPC4	9
IL15RA	9
IL18BP	9
PP7080	9
LTV1	9
ILK	9
ATF5	9
WDR46	9
TMEM41A	9
ATF3	9
TMEM45A	9
GPR89B	9
HSD17B7	9
GLMP	9
GPR89A	9
SIL1	9
TMEM69	9
GLT8D1	9
SLC35B1	9
PCGF6	9
IL2RA	9
PDE4A	9
QPRT	9
UTP11	9
SPPL2A	9
PWP1	9
DYNC1LI1	9
TMOD2	9
BAX	9
NELFA	9
PNKD	9
THEM6	9
PPM1F	9
TRADD	9
ALDH9A1	9
FBXO10	9
ZNF613	9
ZFYVE19	9
LINC01055	9
ITPRIPL1	9
ZNF432	9
ALKBH4	9
RPA2	9
ENSG00000282034	9
NANP	9
C18orf32	9
SCARF1	9
FBXW5	9
EHMT2	9
MAP2K5	9
RBM38	9
PAGR1	9
TIMM23	9
BSG	9
MAP1LC3B	9
AMN1	9
PHF12	9
NAGPA	9
LRRFIP1	9
TSPAN3	9
HACD4	9
CAMSAP1	9
TDRKH	9
DNAJA3	9
CALCOCO1	9
SPAG16	9
PHIP	9
SMIM19	9
SLC25A25	9
NUP42	9
CAB39	9
RPL18A	9
TULP3	9
TEX2	9
C8orf33	9
VDAC3	9
ELAPOR2	9
DNAJC19	9
DNAJC2	9
PRDX1	9
NACA	9
MEI1	9
SRGAP2C	9
FASTKD3	9
ZC3H10	9
FES	9
FGD3	9
IRF1-AS1	9
RBM48	9
FOXM1	9
MAN2A2	9
FOXP2	9
BDP1	9
BDH2	9
NDUFS7	9
RBM4B	9
MAN2A1	9
NECAP1	9
NECAP2	9
ANAPC11	9
FOSB	9
FTH1	9
BCL11A	9
ANAPC2	9
FTX	9
BCHE	9
BCAS4	9
FUNDC2	9
LRRK1	9
RNF123	9
PABPC4	9
BBS9	9
SRD5A3	9
NDUFB5	9
DPP4	9
TJP2	9
BRMS1L	9
ITGAM	9
BRF2	9
BRF1	9
DPH6	9
FHIP2B	9
CPT1A	9
TIMMDC1	9
BPTF	9
TLN1	9
COPS4	9
SHPK	9
BOD1L1	9
SPC25	9
PFN1	9
VPS53	9
MANBAL	9
NDUFAF1	9
RNF214	9
FLYWCH1	9
SPATA5	8
METAP2	8
SPATA3-AS1	8
PPP1R16A	8
CYB5D2	8
CYB561D2	8
CYB5D1	8
E4F1	8
MED8	8
LTA4H	8
DNASE1L1	8
SMCR8	8
DOCK4	8
SMARCD1	8
DPM1	8
SLC39A10	8
MAN1B1	8
DRG2	8
MAN1A1	8
SLC39A3	8
SLC39A7	8
EFCAB7	8
ZBED8	8
SLK	8
SLIRP	8
EI24	8
SLFN13_SLFN12L	8
LTBP4	8
MAGEH1	8
SLFN12	8
DUSP19	8
DUSP2	8
DUSP5	8
SLC44A1	8
PPARGC1B	8
LUC7L	8
DYNLT3	8
SLC66A3	8
EBNA1BP2	8
SLC52A2	8
DNAJC9	8
PPM1G	8
LRRC14	8
YJU2B	8
SOCS5	8
CYTH4	8
SNX8	8
DAZAP1	8
DCAF16	8
MED10	8
ME1	8
MDM4	8
YIPF5	8
UBE2J2	8
HSPA12A	8
SNRNP48	8
POLR1E	8
POLR1F	8
MBLAC2	8
DNAJC21	8
DGKI	8
DHODH	8
SNAPC5	8
DHRS4L2	8
SNAPC1	8
POLR2E	8
DHX34	8
POLR2J3	8
DHX40	8
SMPD1	8
EIF2B3	8
DNAAF5	8
DNAJB9	8
SMIM14	8
SMN1	8
HSPA14	8
CTBP1	8
SPINT1	8
TMEM144	8
NFATC2	8
NFKBIB	8
TMEM167B	8
TMEM177	8
ATPAF2	8
TMEM181	8
PDLIM7	8
ATP5PF	8
TMEM243	8
ATP23	8
NLGN4X	8
NME2	8
ASB16-AS1	8
NMRAL1	8
TTI2	8
ARSB	8
TMPPE	8
TMSB4X	8
ARMC5	8
TMTC2	8
NOMO1	8
TMTC3	8
ARL17A	8
PDCD5	8
TMEM131	8
TMEM126B	8
WDR61	8
BRPF3	8
NAPEPLD	8
THAP12	8
THAP7	8
NAT1	8
C1QBP	8
NBEAL1	8
C17orf75	8
THOC7	8
C10orf88	8
NCF1B	8
BTBD1	8
TIMM8A	8
NELFE	8
BRD4	8
TIPRL	8
PGBD1	8
NDUFA9	8
BLMH	8
PEX26	8
NDUFC2	8
NEAT1	8
BCAP31	8
NEK2	8
BAZ1B	8
PDCD1LG2	8
ARHGAP35	8
WDR35	8
ACSF3	8
NUP210	8
AKAP10	8
TRAP1	8
AIM2	8
AIFM1	8
NUTF2	8
AFTPH-DT	8
ODF2L	8
ADA	8
ACTR5	8
ACTR1A	8
ACER3	8
TPST2	8
TRPT1	8
WASH9P	8
PANK1	8
TSEN2	8
TSEN54	8
PAIP2	8
ABCC5	8
WARS2	8
TSPYL1	8
PAG1	8
AAAS	8
TRAF3IP2	8
VWA5A	8
PCTP	8
NSG1	8
TNFRSF21	8
TNFSF11	8
NR1H2	8
TTC4	8
APOBEC3C	8
APMAP	8
APBB3	8
NRF1	8
AP4M1	8
NSDHL	8
TOMM22	8
ANO9	8
AMZ1	8
TOP2B	8
NSUN3	8
ANKRD26	8
ANKRA2	8
NTPCR	8
ANKMY1	8
WDR11	8
TTC32	8
NUCKS1	8
NUDC	8
NUDT12	8
WFS1	8
C5orf34	8
TFB2M	8
PLD4	8
CMPK2	8
MLH3	8
STAMBPL1	8
CMAHP	8
CLPB	8
CLN8	8
CLIP2	8
STK11IP	8
STK17A	8
CLEC17A	8
STK36	8
PLCXD2	8
CNEP1R1	8
XPA	8
SUN2	8
CGAS	8
PLA2G4C	8
CERS5	8
MRPL13	8
SUV39H1	8
MRPL16	8
SUZ12	8
XIAP	8
MRPL32	8
CMTM6	8
MKRN1	8
CENPT	8
SRP14	8
UBE2C	8
METTL9	8
PNPLA4	8
UBE2A	8
MFSD13A	8
MFSD14B	8
SQOR	8
CRBN	8
CPPED1	8
VMA21	8
PMS2P1	8
CPEB4	8
CNIH4	8
SRP68	8
COX19	8
COX16	8
COPS6	8
MINDY2	8
SSB	8
PLTP	8
COG2	8
CNOT6	8
PLIN3	8
CNKSR2	8
CENPX	8
MRPL4	8
NABP1	8
TCAF1	8
CCSER2	8
CCR7	8
MTIF2	8
TXLNG	8
CCDC28B	8
PIGH	8
CCDC18	8
CCDC174	8
MUS81	8
TBPL1	8
PIAS3	8
WRAP53	8
CD151	8
CBWD3	8
CARHSP1	8
CARD11	8
PHLDA1	8
CALM2	8
N4BP3	8
CACUL1	8
CABLES1	8
C9orf72	8
TEX261	8
TEX30	8
MTFMT	8
CD180	8
CENPE	8
CDH17	8
CENPC	8
SYNGR1	8
CEBPG	8
MRPL9	8
CDR2	8
MRPS17	8
CDKN3	8
SYTL1	8
CDKN2A	8
TAB2	8
TAB3	8
CDCP1	8
TXNDC15	8
CDC42EP4	8
TADA2A	8
MSC	8
MSH3	8
CDC37	8
CDC23	8
TXNDC5	8
TAF1D	8
WWOX	8
TXNDC17	8
CD2BP2	8
TBCE	8
LARP4B	8
EXOSC8	8
ZSCAN5A	8
GLRX	8
GLO1	8
ZNF16	8
KCNN4	8
PTPRE	8
ZSCAN23	8
KLF7	8
HDGFL3	8
HDDC2	8
HDAC8	8
EPN1	8
GSR	8
GLMN	8
KLF13	8
RAB11B	8
HDAC4	8
UFSP2	8
GLIPR1	8
FAM118A	8
HCG11	8
RNASEL	8
IFRD2	8
RB1CC1	8
RFXANK	8
ZSCAN9	8
SIRT6	8
IL2RG	8
FAM214B	8
FAM200A	8
ZNF691	8
GPSM3	8
SIN3B	8
VAV1	8
LINC02397	8
FRG1CP	8
ZBTB49	8
FRG1HP	8
ZNF528	8
SEC61A2	8
KCND2	8
RGS9	8
RPLP1	8
RASSF1	8
RNF135	8
ZNF155	8
ZCRB1	8
ZNF526	8
ZER1	8
ZNF720	8
LINC02210	8
GSS	8
SEPTIN7P14	8
FAM110B	8
GAB1	8
ERP29	8
ZNF333	8
RBMS2	8
SGO2	8
GEMIN8	8
PRKCI	8
PRKAB1	8
GTF2F1	8
LIAS	8
ZNF85	8
ZNF185	8
ZNF790	8
ETV5	8
RPSA	8
SETD4	8
ZNF830	8
GTF3A	8
LIMD2	8
RPUSD2	8
RRBP1	8
ESS2	8
GINM1	8
ZNF813	8
EXOG	8
ZNF20	8
PTPRO	8
KDM5A	8
RNASEH2A	8
SH3GL1	8
ENSG00000267645	8
SH3BP5	8
ZNHIT1	8
SERF2	8
RMND1	8
RPS23	8
HASPIN	8
RAB21	8
PRDX5	8
USP24	8
HACL1	8
EXTL2	8
EXT2	8
SERPINB1	8
SH2D2A	8
ZNF91	8
ILKAP	8
H3-3A	8
RAB24	8
ZNF175	8
PTAR1	8
IRF3	8
LMBRD1	8
ZNF624	8
FANCB	8
KNSTRN	8
PRR14	8
IKBKG	8
RPL22	8
HMCES	8
SLC25A11	8
REEP4	8
RPL23	8
PYCR1	8
FAM86C1P	8
RABL3	8
ZNF419	8
SCLY	8
RECQL4	8
ZNF230	8
PRR3	8
KMO	8
FAM76A	8
GNL1	8
RANGRF	8
SLC25A43	8
UTP14A	8
ZNF569	8
RPL18	8
ZNF430	8
FBXO5	8
UTP18	8
SBDS	8
ULK3	8
REST	8
ENSG00000285744	8
PTPN12	8
KYAT3	8
GPAT3	8
UROD	8
FBH1	8
ZNF226	8
ZMYM5	8
ZNF577_ZNF649	8
FBF1	8
LACTB2	8
KPNA4	8
UNC119	8
RPL14	8
PTPN18	8
PYCR3	8
PSMB2	8
RPL27	8
ZFP82	8
RUSC1	8
UQCRFS1	8
HINT1	8
FLCN	8
HINFP	8
IL19	8
RWDD2B	8
GMEB2	8
RPL27A	8
ENSG00000288771	8
PYGB	8
UVSSA	8
HIKESHI	8
IER3IP1	8
RDX	8
FKRP	8
FLAD1	8
SAMSN1	7
GMEB1	7
CLN3	7
ZNF576	7
CFL1	7
novelGene_EIF4HP2_AS	7
ERRFI1	7
PXDN	7
STEEP1	7
COQ10B	7
RRP1	7
ZNF324B	7
ERMP1	7
NKTR	7
CFAP97	7
SUGP1	7
MPV17	7
ZNF532	7
MIER3	7
PLEC	7
SUPT4H1	7
ERVK3-1	7
ZNF585A	7
COX17	7
CERNA2	7
PLA2G12A	7
ZNF584	7
MRPL11	7
PSMA7	7
KLHL22	7
PLA2G4A	7
XRRA1	7
PWP2	7
CLSTN1	7
ZEB1-AS1	7
CLSPN	7
CERS6	7
KIF5B	7
MRM3	7
COQ8A	7
ARSK	7
COQ3	7
ZNF334	7
RGPD6	7
CFAP298	7
UNG	7
COQ2	7
CHMP4A	7
TMPRSS3	7
CIAO2A	7
PLEKHA7	7
RUSF1	7
VPS9D1-AS1	7
MKNK2	7
KMT5A	7
IL17RB	7
ASMTL	7
TMEM63C_CIPC	7
MKKS	7
REV1	7
ASF1A	7
NOP2	7
NOP16	7
NOP14-AS1	7
PDE6B	7
STOML1	7
GNAS	7
CNPY2	7
XPNPEP3	7
ARL17B	7
CLCN4	7
ASB8	7
KLHDC2	7
CIB1	7
PLEKHA8	7
PLBD2	7
UBA52	7
COPG2	7
PLEKHO1	7
REX1BD	7
CHP1	7
TTF1	7
KLHL15	7
RRP7A	7
STX5	7
GLCE	7
ZNF573	7
IL23R	7
ARMCX6	7
ASXL2	7
STX18	7
COMMD8	7
ZKSCAN8	7
MIR155HG	7
NMT2	7
KLC2	7
TNF	7
GNPDA1	7
RSF1	7
ASNS	7
CMC2	7
CCNI	7
TMEM260	7
NDUFAF6	7
FAM32A	7
PTCD2	7
FLT1	7
FAM50B	7
RPL26	7
TLE3	7
CAV1	7
TCF20	7
CASP9	7
CASP6	7
TCF3	7
CASP1	7
VPS4A	7
TK1	7
PTEN	7
CAPS2	7
BORCS7	7
TIPIN	7
BPHL	7
CBX1	7
CCDC107	7
BRCA2	7
RPL28	7
CCNB1IP1	7
FAM174C	7
PSMG1	7
CCDC6	7
WDR70	7
PIGL	7
BET1	7
FOXK2	7
MTRF1L	7
PIGF	7
PIGBOS1	7
MTX2	7
CCDC163	7
KBTBD4	7
MUC20-OT1	7
CCDC152	7
CCDC127	7
TBL3	7
FAM220A	7
ITGA1	7
TECPR2	7
CEP85L	7
RNPC3	7
NAIF1	7
C2orf88	7
JAG1	7
C2orf81	7
BTNL9	7
IWS1	7
BUD23	7
BZW2	7
RPIA	7
NCAPH2	7
WEE1	7
THAP2	7
C14orf119	7
ZNF436	7
FBXO25	7
THYN1	7
PHB2	7
C1D	7
FBXO8	7
BTF3	7
TFE3	7
WIPI1	7
FASTK	7
TECR	7
PHKA1	7
PGM1	7
N6AMT1	7
TELO2	7
UQCRQ	7
PTPN20	7
CACFD1	7
RNFT1	7
BRIX1	7
BRK1	7
C9orf85	7
C9orf64	7
FANCL	7
PTGR1	7
FGD6	7
BSCL2	7
FCSK	7
JAKMIP1	7
MTMR12	7
NDUFV3	7
FRY	7
MRPL50	7
TMEM18	7
MRPL55	7
EXOC8	7
MRPS11	7
MRPS12	7
ATXN1L	7
PSMC3	7
TMEM161B-DT	7
MRPS25	7
MID1IP1	7
TXNL4B	7
B3GLCT	7
ZNF341	7
GBE1	7
GATD3B	7
MRPS31P5	7
MRPS34	7
CDK11A	7
ZNF346	7
MRPL51	7
PDPK1	7
EML3	7
ATP6V0E1	7
NIPAL2	7
KIF16B	7
RHBDD2	7
CEP290	7
ATP5MC3	7
RHEB	7
CEP162	7
UPF3B	7
TMEM222	7
ING5	7
PKHD1L1	7
MRPL39	7
CENPQ	7
RPS9	7
INKA2	7
EVI2A	7
INO80	7
MRPL45	7
GGACT	7
GALNT18	7
MRTO4	7
VAMP2	7
TMEM140_ENSG00000272941	7
RNF11	7
ZFP28	7
BBS4	7
ZFP30	7
CD200R1	7
PTPRF	7
CD163L1	7
IQGAP2	7
FUCA2	7
FAM162A	7
KCNMB2	7
MTFP1	7
ZNF449	7
KCNMA1	7
KCNK5	7
FTL	7
BCL7B	7
ZNF383	7
CCR10	7
TMEM106A	7
BBIP1	7
TAGAP	7
RPP38	7
KDM3B	7
TMEM134	7
CDC37L1	7
FAHD2A	7
TMEM128	7
PEF1	7
TAF11	7
TAF15	7
FAM114A1	7
KCTD13	7
PSMD3	7
BANF1	7
TMEM117	7
FAM118B	7
TAF4	7
FXYD5	7
MT-ND4L	7
TMEM107	7
COX20	7
C19orf25	7
IFT81	7
ZNF277	7
SGCE	7
TTC28-AS1	7
DHRS7	7
LSP1	7
ZNF2	7
ALDH7A1	7
MAZ	7
ZNF275	7
ZNF836	7
ABRACL	7
DHFR2	7
ZNF83	7
RAB3D	7
TPRKB	7
ZNF862	7
YOD1	7
SGTA	7
PREX1	7
ACAT1	7
DMAC1	7
IDH1	7
ZNF880	7
EEF1B2	7
ACAA1	7
SMYD5	7
PRICKLE1	7
AKIP1	7
DIMT1	7
ABTB2	7
EEF1G	7
PRF1	7
SLC16A6	7
NUFIP1	7
WASH7P	7
GTSE1	7
GTF2B	7
ZBTB26	7
ZNF792	7
SLC39A13	7
SESN1	7
SNRNP70	7
LLPH	7
PRKCH	7
ABHD3	7
ABHD12	7
NUBPL	7
NUBP2	7
MCRIP2	7
EHHADH	7
PPP2R1A	7
IGHMBP2	7
AMOT	7
DERPC	7
ZNF805	7
ZNF808_ZNF701	7
ENSG00000236941	7
NUDT16L2P	7
SF3A2	7
SNHG5	7
MBP	7
PAK4	7
MBOAT7	7
SLC1A5	7
GTPBP8	7
ABHD14B	7
SLC18B1	7
ALKBH6	7
ENSG00000258137_NCKAP1L	7
ZNF90	7
EIF1AY	7
ADO	7
UBL3	7
POR	7
POP5	7
RAB7A	7
LINC01588	7
DRG1	7
RABEPK	7
SIRT2	7
DPYSL2	7
PARP2	7
PARP3	7
ENSG00000248993	7
ENSG00000249624	7
EAF2	7
SLU7	7
DTWD1	7
TRAPPC2	7
LINC02520	7
PAQR8	7
LZTS2	7
PAPSS2	7
PARK7	7
MAD2L1	7
TRMT10C	7
DUSP3	7
TRIM61	7
HEXIM1	7
HECTD3	7
ACTR10	7
TRMT2B	7
ACSS2	7
LYRM4	7
UBXN2A	7
DPH1	7
SHLD1	7
AHI1	7
ENSG00000256594	7
IER2	7
TRAPPC8	7
HIBADH	7
MAP7D2	7
ZNF93	7
PRPSAP1	7
ACP5	7
IDH3B	7
DNAJB1	7
RBFA	7
ACBD4	7
RAB43	7
OSTC	7
PRDM4	7
DNAJC24	7
SMG9	7
SMG8	7
YWHAG	7
NUTM2B-AS1	7
HAUS1	7
TRIB1	7
TRIB2	7
LY75-CD302	7
DNASE2	7
TRIM11	7
AGAP2	7
POLRMT	7
RARA	7
AGA	7
AFG1L	7
ZNF780B	7
EFR3B	7
ZBTB48	7
SLC29A2	7
ARAP2	7
HMGCL	7
TNFSF10	7
SLC35B2	7
NRROS	7
UBE2D4	7
SDHD	7
HNRNPD	7
RADX	7
CPT2	7
SEC11A	7
UBP1	7
METAP1D	7
GPR155	7
ABCB6	7
SPATA5L1	7
ZNF287	7
ZNF701	7
GPT2	7
SPATA2	7
PPP1R11	7
PRMT6	7
TSR2	7
CWC15	7
MGAT5	7
RBX1	7
CTDSP1	7
APBA3	7
L2HGDH	7
ENSG00000278903_ENSG00000277067	7
GPN1	7
TSPAN31	7
ZDHHC12	7
CRIPT	7
SPRYD7	7
SDC1	7
YBX3	7
ELOVL6	7
SPTSSA	7
SLC35B4	7
ZNF629	7
ZNF627	7
METTL6	7
ZNF672	7
ELMOD3	7
HTD2	7
PNOC	7
LRP5	7
ELK1	7
CREBRF	7
METTL3	7
LRR1	7
TSSC4	7
CREBBP	7
SDHAF2	7
SLC35F6	7
ZNF71	7
AP1S3	7
SCOC	7
SERINC2	7
LGALS3BP	7
MED21	7
NSUN5	7
PBRM1	7
ANO10	7
SNX5_SNORD17	7
LMO3	7
RAD23A	7
PCBP1-AS1	7
VSIR	7
TSFM	7
GSPT1	7
HNF4G	7
SNUPN	7
SERINC1	7
ZNF281	7
NT5E	7
GSTK1	7
PPP1CA	7
EMG1	7
DCP1A	7
ARHGAP6	7
DCP1B	7
EIF3F	7
SNX9	7
GOLPH3	7
DDR2	7
GRPR	7
DDIT4	7
RANBP1	7
SLC25A4	7
MED7	7
ENSG00000283537_TCAF2	7
XYLT2	7
SNTB1	7
TOMM5	7
SNRPN	7
EIF3G	7
NSMCE2	7
LMO4	7
SOCS2	7
CYSLTR1	7
VANGL1	7
WDR12	7
MDH2	7
P2RY1	7
TICAM1	6
RAD52	6
PEX14	6
C17orf49	6
ACSF2	6
TRMT61A	6
BHLHB9	6
PABIR3	6
HEY1	6
ACTN4	6
HSPBP1	6
ISCA1	6
HSD17B11	6
TUBB2B	6
WDR73	6
BIN2	6
HEXB	6
THUMPD3-AS1	6
NBR2	6
FCF1	6
C15orf40	6
IRGQ	6
PFDN4	6
C16orf54	6
FRA10AC1	6
NDUFB11	6
NDUFB10	6
C14orf93	6
RAI1	6
ZNF236	6
HMG20B	6
BIN3	6
AARS2	6
ABCB8	6
PGAP3	6
FEM1A	6
HIRA	6
RABIF	6
ZNF416	6
NDST2	6
ZNF229	6
HIVEP3	6
BOLA2-SMG1P6	6
NCKAP5L	6
PGD	6
BRWD3	6
ABHD4	6
ABHD17B	6
FHL3	6
TIMM9	6
NCOA1	6
TSG101	6
TSTD1	6
P2RX7	6
TIMM50	6
OXSM	6
TUBD1	6
HIPK1	6
TKT	6
FLVCR2	6
TRMU_GTSE1	6
PAAF1	6
ACOXL_BCL2L11	6
NDUFAF4	6
BISPR	6
BYSL	6
TIGIT	6
FNTB	6
RALGAPA2	6
ABCA12	6
TUBB4B	6
ISX	6
HOOK1	6
PANK4	6
TRPV3	6
ISOC2	6
HNRNPLL	6
NCF4	6
PFN2	6
ACBD3	6
BTD	6
TLCD3A	6
NCF2	6
IGSF3	6
HEPH	6
PCED1A	6
PDHB	6
TOR2A	6
ANKRD37	6
ANKRD40	6
IGHV1-69	6
IGHV3-23_IGHD	6
PDE4D	6
TOMM40	6
ASTN2	6
NMRK1	6
ZMAT2	6
GRHPR	6
novelGene_ENSG00000256733_AS	6
TMEM79	6
GMDS-DT	6
WDR45	6
RGMB	6
GSTM4	6
TMEM9	6
GSTZ1	6
NIPSNAP1	6
IGHG1	6
NIT1	6
ZNF280C	6
PAXX	6
GTF2F2	6
NKAP	6
IMMP1L	6
ATAT1	6
ATMIN	6
ILVBL	6
PBDC1	6
ATG16L2	6
ANKIB1	6
GLB1L	6
RAB23	6
NRSN2	6
ARRDC1	6
TMEM255A	6
ITPA	6
TNFSF14	6
IKBIP	6
TNFSF13	6
ARF6	6
ARFGEF1	6
GPATCH8	6
TNFRSF1A	6
PYCARD	6
ARIH1	6
ARHGAP24	6
GOLM1	6
ARHGAP33	6
TNFRSF13C	6
RETREG2	6
PDAP1	6
TNFRSF17	6
GOLGA4	6
APRT	6
RDH13	6
NOL9	6
GPR63	6
ZNF121	6
TMSB10	6
TMSB15B	6
PCLAF	6
NRBP1	6
NRBF2	6
PYM1	6
APOLD1	6
GMFG	6
RFC4	6
PYGO2	6
RFC2	6
GPNMB	6
REV3L	6
ARL2BP	6
TPM3P9	6
GIMAP5	6
TRMT1	6
TTC12	6
ADI1	6
novelGene_NT5C1B_AS	6
ODR4	6
BBS12	6
FXN	6
HCK	6
PELO	6
AEBP2	6
FUCA1	6
USP18	6
OASL	6
G6PD	6
TRIB3	6
AGFG1	6
TMEM120A	6
GAB2	6
ADGRV1	6
ADGRE1	6
IFT57	6
TRIP10	6
VPS72	6
NDUFV1	6
BCO1	6
RASA4	6
HEG1	6
TRIP6	6
OPRL1	6
TRIM8	6
HDHD3	6
ADAP1	6
TRIM68	6
BCL7A	6
OIP5	6
IRAK3	6
TRIM62	6
RNF126	6
TMEM140	6
IFT74	6
ALPK2	6
ALDH6A1	6
UTP3	6
ATP8B3	6
INPP4B	6
TMEM185A	6
ALDH16A1	6
GYPC	6
TRAF2	6
GYG1	6
INPP5F	6
RHOBTB2	6
ALG10B	6
ALKBH1	6
NUDT9	6
RHBDD3	6
ATP5IF1	6
TMEM245	6
ATRAID	6
RBM15_LAMTOR5-AS1	6
TUBA1A	6
IGF1	6
GAS2L3	6
WDR53	6
TMEM147-AS1	6
TMEM14A	6
TRAPPC2L	6
PDZD11	6
AIMP2	6
TTC23	6
ZKSCAN3	6
NFKB2	6
PDXK	6
AXIN1	6
TMEM161A	6
GCSH	6
NUP35	6
TMEM165	6
TTC9C	6
DENND1B	6
ZNF586	6
ZSWIM8	6
SAMD12	6
ZNF571	6
XRCC1	6
DUS2	6
COA6	6
ST6GALNAC6	6
UNC13C	6
CNPPD1	6
SAAL1	6
CNN3	6
KLHL3	6
ZNF546	6
SLFN12L	6
PLGRKT	6
MLEC	6
KLHL26	6
PRRT3	6
ZNF549	6
PLEKHM2	6
DUSP12	6
STARD3	6
MMAB	6
KMT5B	6
KMT5C	6
SSR4	6
SSR2	6
CPXM1	6
ZNF623	6
ENSG00000283537	6
CPS1	6
ZBTB9	6
SCAMP4	6
SBNO1	6
SBDSP1	6
SAT2	6
PMPCA	6
C19orf44	6
MICOS10	6
LINC01881	6
COX5A	6
COQ9	6
MIF	6
MIGA2	6
COPS5	6
VPS11	6
COMT	6
SAMD4B	6
CLPP	6
RUFY1	6
PSMB8	6
ZNF501	6
MPP1	6
ERH	6
CHMP2A	6
U2AF1L5	6
PPAN	6
ZYX	6
SUMO2	6
SLCO2B1	6
CFL2	6
SNAI3-AS1	6
KIF3B	6
ZNF530	6
PSMB1	6
SV2B	6
XIRP1	6
MRPL2	6
VILL	6
RRAGB	6
MRPL22	6
MRPL24	6
MRPL27	6
MRPL28	6
MPHOSPH6	6
SIMC1	6
DUSP28	6
CHST11	6
MNAT1	6
MNDA	6
CLDN14	6
PSAT1	6
SIGMAR1	6
MOB3C	6
CKMT2-AS1	6
MOCS2	6
PSEN2	6
CIPC	6
MORC2	6
PLCXD1	6
CINP	6
STRADB	6
PPP4R4	6
PSKH1	6
MOSPD2	6
PLCG2_RN7SKP176	6
PPA1	6
CHTF18	6
MPC2	6
CRADD	6
CRAT	6
LAMC1	6
SNRPF	6
DNAJC18	6
ENSG00000263244	6
ZC3H4	6
SNRPB	6
POLL	6
ZNF786	6
MCPH1-AS1	6
SH3D21	6
MCPH1-DT	6
MCRIP1	6
MAP3K5	6
CREB3L4	6
DDRGK1	6
MCU	6
MCUR1	6
UCP2	6
MDM2_ENSG00000256664	6
DDA1	6
SMG1P3	6
MECP2	6
LEPROT	6
DCAF4	6
ENSG00000256594_ENSG00000257027	6
SETMAR	6
DERA	6
POLR1C	6
DHTKD1	6
DHRSX	6
SNAPC2	6
SMS	6
SMIM8	6
LINC00680	6
MAVS	6
PRKAG1	6
DHPS	6
LINC00158	6
PRKAR1B-AS1	6
MBD6	6
SFPQ	6
DNAAF2	6
DGCR6L	6
LINC00847	6
DFFB	6
SMIM38	6
ZNF821	6
DNAJA4	6
SMIM30	6
MAP3K14-AS1	6
ENSG00000268858	6
LENG8	6
CTSO	6
CTNNBIP1	6
DOLPP1	6
METTL18	6
MAP2K1	6
METTL22	6
SPEN	6
SHCBP1	6
DPAGT1	6
MAP10	6
LARP1	6
SDF2	6
SHPRH	6
CSF1	6
LAPTM4A	6
LANCL2	6
ENSG00000279059_COX11	6
YARS2	6
CRELD2	6
PRPF19	6
ZC2HC1A	6
PPT1	6
CTNNBL1	6
ENSG00000253666	6
UFD1	6
MEPCE	6
ENSG00000270099_ENTPD1	6
SNX3	6
LINC01145	6
CZIB	6
LDLRAP1	6
MED20	6
ZCCHC9	6
YWHAH	6
LDHB	6
SHARPIN	6
SOGA1	6
SORBS3	6
ZNF721	6
SELENOH	6
ZNF718	6
ENSG00000272913	6
CYB561	6
DOHH	6
SPATA18	6
CUTA	6
ZNF706	6
LZTR1	6
CFAP36	6
SVIP	6
ENPP5	6
LMAN2	6
SLC25A14	6
SLC25A16	6
CBX7	6
CBX6	6
FAM30A	6
LRRC59	6
SLC38A7	6
CBWD5	6
FAM50A	6
EIF2B1	6
RPL23AP82	6
EIF3B	6
FAM72A	6
PHRF1	6
EIF3I	6
TCF7	6
PHPT1_AJM1	6
FAM72C	6
MYO3B	6
JUP	6
RPL30	6
KATNA1	6
ENSG00000225205	6
EFCAB13	6
ZBED6CL	6
PPIL3	6
EEFSEC	6
SLC17A5	6
CCNB2	6
TXN2	6
TXN	6
CCDC51	6
