gene	COUNT(id)
NCOA6	4
PGD	4
PGGT1B	4
TMED3	4
PDIA3	4
NEDD4	4
PDE12	4
NIBAN1	4
NHLRC2	4
PAK4	4
TMSB10	4
PANK4	4
PAPLN	4
TMEM144	4
PAPSS1	4
PARP3	4
PAXX	4
TMX1	4
PBX3	4
PBXIP1	4
TMEM126B	4
PCED1A	4
NELFA	4
PCMT1	4
PCTP	4
PDAP1	4
NEIL2	4
TMX2	4
MRM3	4
PSMC3	4
MREG	4
RSU1	4
RPS23	4
RPS24	4
RPS27A	4
TRIM62	4
RPS9	4
RRAGB	4
SZT2	4
RSF1	4
RSL1D1	4
MAP3K5	4
SYT11	4
TRMT1	4
RUFY1	4
RUSF1	4
TRIP10	4
MAN2A1	4
SAMD10	4
SAMD12	4
SAMD4B	4
SAMD8	4
MALT1	4
MALAT1	4
TAF1B	4
TAF4	4
TAF5	4
RPL8	4
MCM10	4
TBC1D32	4
MCL1	4
TRIM35	4
RNF114	4
RNF185	4
RNF2	4
TASOR2	4
RNF7	4
RNFT1	4
RNPC3	4
RPA2	4
RPAIN	4
RPIA	4
RPL11	4
MARCHF5	4
MAPKAPK5	4
RPL19	4
RPL23	4
TAMM41	4
RPL34	4
MAK16	4
SCAMP1	4
RHOQ	4
SH2D3A	4
SETD4	4
SETMAR	4
SF3A3	4
TRPT1	4
STXBP4	4
LRR1	4
LRP5	4
SGCB	4
SGTA	4
SH2B3	4
SH3BP5	4
SCAMP4	4
SH3D21	4
SH3GL1	4
LOXL3	4
TSEN2	4
STX5	4
SHQ1	4
STX16	4
SIK1	4
SIN3B	4
LMTK2	4
SUDS3	4
SUGP1	4
SERINC1	4
SERAC1	4
SVIL	4
SCLY	4
SUV39H1	4
LZTS1	4
SCOC	4
LZIC	4
LYST	4
SCRN3	4
LYPLAL1	4
SDCCAG8	4
LY86-AS1	4
SDE2	4
LTA4H	4
SEC22A	4
SELENOT	4
LSM4	4
TRMU_GTSE1	4
TRNT1	4
SUMO3	4
LRRFIP1	4
SEPTIN7-DT	4
RIC8B	4
RGS5	4
MR1	4
PYROXD1	4
MLH3	4
MLEC	4
TELO2	4
PUDP	4
PURPL	4
MKRN1	4
PXDN	4
PYCR1	4
TDRKH	4
PYGO2	4
TRAF6	4
RABL3	4
TDRD7	4
QSOX2	4
TDG	4
RAB24	4
TCL6	4
RAB43	4
MINPP1	4
RAB5C	4
TCHP	4
TRAPPC13	4
PTPRE	4
MMAA	4
MMADHC	4
TENT4A	4
PSME1	4
TET3	4
PSMG1	4
TPT1	4
MPHOSPH8	4
MPHOSPH10	4
MPEG1	4
PTEN	4
MORC2	4
TEP1	4
PTK7	4
TRA2A	4
MOB4	4
MOB3C	4
PTPMT1	4
TRADD	4
MNAT1	4
MMUT	4
PTPN18	4
PTPRA	4
TRAF3IP2	4
RABEPK	4
MIGA2	4
TBCD	4
REEP5	4
RBM34	4
RBM42	4
RBM4B	4
RBSN	4
TBXT	4
MED20	4
TBXAS1	4
RDX	4
MED13L	4
MED13	4
MED10	4
MIF	4
RELT	4
MDM2_ENSG00000256664	4
REST	4
REV3L	4
MCUR1	4
MCUB	4
TBL2	4
TRIM28	4
MCPH1-AS1	4
RFXANK	4
TRIB2	4
METTL14	4
TCAF2_ENSG00000283537	4
METTL21A	4
MIER1_ENSG00000289394	4
TRAPPC2	4
MICU1	4
NT5E	4
MICB	4
RALBP1	4
RALY-AS1	4
RANBP9	4
RANGRF	4
RASA4	4
MFSD6	4
MFSD14B	4
RASGRF1	4
MFSD13A	4
RBBP9	4
RBFA	4
RBIS	4
MFAP3	4
METTL3	4
RBM15_LAMTOR5-AS1	4
RBM18	4
KLHL42	4
MRPL10	4
HCCS	4
GTPBP10	4
ARHGAP18	4
ARHGAP26	4
VAC14	4
ARHGAP33	4
ZNF273	4
CDCP1	4
GTSE1	4
CDCA8	4
ARHGAP35	4
ARHGAP6	4
UXS1	4
CDCA7	4
GTF3A	4
ENSG00000251364	4
ENSG00000253666	4
CDCA4	4
CDC5L	4
CDC42BPA	4
ENSG00000254979	4
ARID4B	4
ZNF285	4
CDKN2A	4
GOPC	4
ZNF334	4
ZNF35	4
ZNF341	4
USP38	4
HCK	4
CEBPZOS	4
HCFC1R1	4
APPBP2	4
HAVCR2	4
HAUS2	4
ZNF329	4
ZNF30	4
HACL1	4
ZNF326	4
ZNF324B	4
ARF4	4
ZNF320	4
CDKN3	4
H2AZ2	4
ARFGAP3	4
H2AC6	4
CDC26	4
GTF2H3	4
ARID5B	4
ENSG00000267575	4
ZNF143	4
VEZF1	4
ENSG00000261804_RBL2	4
GPR180	4
ENSG00000262879	4
ENSG00000263798_PNPO	4
ENSG00000266976	4
CCR7	4
ZNF10	4
CCNI	4
CDC25A	4
CCNB1IP1	4
ZMYM1	4
GPER1	4
GPC4	4
GPATCH2	4
ZKSCAN8	4
CCDC97	4
GPAT3	4
GPANK1	4
CCT3	4
CCT6P1	4
ENSG00000261218	4
ZNF174	4
ZNF236	4
CD99	4
GTF2E1	4
CD79B	4
CD70	4
CD6	4
ARL5A	4
GSK3B	4
ARL5B	4
GRWD1	4
ARL6IP6	4
ZNF213	4
ARL8B	4
VAV2	4
VBP1	4
ENSG00000260404	4
CD163L1	4
ARMCX5-GPRASP2	4
CD151	4
HDAC8	4
APOLD1	4
CENPL	4
CHURC1	4
EHMT2	4
IFFO1	4
IER2	4
CIAO2A	4
IDH3B	4
IDH1	4
novelGene_CDH9_AS	4
EIF2B4	4
UPF3B	4
CHTF18	4
AMZ2P1	4
EIF3J	4
HTATSF1	4
HTATIP2	4
ALPK2	4
ZSCAN5A	4
ZNF500	4
AMDHD2	4
ELAVL1	4
ELOC	4
ALDH9A1	4
ALDH5A1	4
EGLN3	4
IFI35	4
CKS1B	4
CKMT2-AS1	4
AKAP3	4
ECSIT	4
IGFLR1	4
ZSCAN20	4
ZSCAN23	4
IFT74	4
UNC119	4
IFT52	4
EEF1AKMT3	4
EEFSEC	4
UNC119B	4
IFRD2	4
ZNF530	4
novelGene_EIF4HP2_AS	4
EFCAB7	4
UNC13C	4
EFR3B	4
ELOF1	4
UQCRC1	4
HDDC2	4
CEP55	4
CFAP20DC	4
HIRIP3	4
HIP1R	4
ZNF43	4
CERS6	4
CERS5	4
ENSG00000225205	4
CEP70	4
AP2M1	4
AP3S2	4
CHORDC1	4
AP4M1	4
CEP250-AS1	4
HEXB	4
HEPH	4
CENPT	4
ZNF383	4
HECTD4	4
HEATR3	4
APOL2	4
ZNF439	4
HLA-DPB1	4
ANKRD50	4
CFAP418	4
EMC3-AS1	4
CHMP3	4
ZNF473	4
URM1	4
CHIC1	4
ANKMY1	4
ENDOV	4
ZNF449	4
HOOK3	4
CHAF1A	4
CGRRF1	4
ZNF444	4
CFL1	4
ENSG00000183889	4
ZNF440	4
HMGN3	4
HMGCL	4
CFAP57	4
CFAP54	4
ZKSCAN3	4
VLDLR	4
EARS2	4
BCHE	4
FGD2	4
BCAS4	4
WDR18	4
FEM1C	4
BCCIP	4
FECH	4
FDXACB1	4
FCSK	4
EVI2B	4
FCGR2B	4
WDR13	4
EXOC3	4
FCF1	4
WDR35	4
C12orf76	4
C12orf75	4
EXOG	4
FBXO5	4
FBXO41	4
BCKDK	4
ETNK1	4
XIRP1	4
ASB16-AS1	4
XPO6	4
EPC1	4
FTH1	4
WASH2P	4
EPM2A	4
FRS2	4
FRK	4
XRCC1	4
FOXK2	4
C1orf112	4
WBP2	4
ETFDH	4
C1D	4
ERO1B	4
C17orf49	4
FKBP8	4
ESD	4
ESF1	4
FIS1_CLDN15	4
ETAA1	4
BCAP31	4
C12orf29	4
BCL10	4
EXOSC8	4
FAM200B	4
BHLHE40	4
WDR61	4
BRD4	4
BRCA2	4
FAM86DP	4
BISPR	4
FAM83D	4
BLMH	4
FAM200A	4
FAM214B	4
EXT2	4
BOLA2-SMG1P6	4
BLOC1S5	4
FAM227B	4
BMT2	4
BMPR2	4
BLVRA	4
FAM3C	4
FAM32A	4
FAM27C	4
FANCL	4
WDR90	4
FAM133B	4
FARS2	4
EXTL2	4
BYSL	4
WRAP53	4
BUD13	4
BTF3	4
WDR45	4
BCL7B	4
FBXO22	4
FAM102A	4
FAM107B	4
BCO1	4
WDR53	4
WEE1	4
BDH2	4
FAM110B	4
FASTKD3	4
FASTK	4
BSCL2	4
BRPF3	4
FTL	4
C20orf96	4
C21orf91	4
VPS33A	4
ATF1	4
CCDC107	4
GLDC	4
GLCE	4
GLB1L	4
CCDC106	4
ENSG00000278903_ENSG00000277067	4
VPS29	4
CBX7	4
ATG12	4
ATP2A3	4
ATG14	4
ATG16L2	4
ATG5	4
CBX3	4
GHITM	4
ATP13A2	4
ZDHHC12	4
CBLL1	4
ATP1B3	4
ATAT1	4
GLO1	4
ZFAND3	4
CCDC115	4
GOLGA8A	4
GOLGA4	4
GNPNAT1	4
GNPDA1	4
GNL1	4
ZFYVE27	4
CCDC51	4
CCDC28B	4
ZFP91	4
ZFP82	4
ZFP69B	4
GMEB2	4
ZFP64	4
CCDC144B	4
GLUD1	4
ZFP57	4
ZFP37	4
ZFC3H1	4
GLRX3	4
ZCCHC9	4
CAV1	4
ENTPD7	4
C2orf81	4
ATP6V0E1	4
GALNT1	4
ATP6V1B2	4
C5orf24	4
ENSG00000288534	4
ZBED1	4
ATPAF2	4
YWHAE	4
ATXN7	4
YIPF4	4
VPS37B	4
YIPF3	4
FZD3	4
ENSG00000289394_MIER1	4
FXYD2	4
AZI2	4
WARS2	4
FUT10	4
C2CD2	4
ENTPD5	4
GALNT18	4
ATP6V0A2	4
ZBTB33	4
ENSG00000285976	4
GET4	4
VPS37C	4
ZC3H4	4
CASP9	4
CASP1	4
ENSG00000284024	4
GCNT1	4
GCDH	4
ZBTB44	4
GBP3	4
VPS54	4
ZBTB40	4
GATM	4
ATP5PF	4
GATB	4
GATAD2B	4
GAS8	4
CALM2	4
VPS9D1-AS1	4
ECD	4
WDR70	4
IGHM_IGHV1-17	4
DNAJB4	4
DMAC2L	4
ISG20L2	4
UBE2H	4
COPS5	4
COPS4	4
DNAJB12	4
IRF1-AS1	4
ACSF3	4
IRAK2	4
ZNF600	4
COMMD5	4
DNAJC2	4
UBE2L6	4
DNAJC24	4
COQ3	4
ZNF623	4
DHX37	4
COTL1	4
ACTR6	4
ACTR5	4
COX10-AS1	4
COX18	4
DHRS4-AS1	4
ITM2A	4
ZNF627	4
ITPA	4
ACSS2	4
CPEB4	4
ZNF790	4
CPM	4
CPNE8	4
UBE2N	4
ADGRG1	4
ZNF836	4
ING1	4
CLSTN3	4
CMAS	4
DRG1	4
IL19	4
DRAP1	4
AFAP1L2	4
AEBP2	4
novelGene_GPR15_AS	4
ADSS2	4
IL2RA	4
ILK	4
CNBP	4
ILVBL	4
DPP4	4
ZNF577_ZNF649	4
ADGRV1	4
CNEP1R1	4
DPM1	4
INO80	4
DOLPP1	4
CNPPD1	4
DOHH	4
INO80D	4
ZNF585A	4
COA8	4
COG2	4
ADIPOR1	4
COG5	4
COG7	4
ZNF594-DT_RABEP1	4
IWS1	4
DGKE	4
AGBL3	4
ABHD14B	4
ABCB10	4
ZNF70	4
ZNF696	4
CTIF	4
novelGene_SLC2A9_AS	4
KIF16B	4
ZNF681	4
novelGene_NT5C1B_AS	4
KIAA1328	4
TXNDC15	4
TXNDC16	4
ABI2	4
KIAA0100	4
DAZAP2	4
CTNNBL1	4
CTPS1	4
KLF12	4
KLF13	4
ZNF731P	4
CYBRD1	4
CYB5R3	4
ABCA12	4
KLHL11	4
KLHL15	4
CYB5B	4
CXXC5	4
CWC22	4
KLHL22	4
AASDHPPT	4
CWC27	4
CXCR3	4
CSNK1G1	4
KHSRP	4
DBR1	4
KAT5	4
UBE2A	4
JAML	4
UBC	4
DFFB	4
DESI2	4
DERPC	4
ACP1	4
JOSD1	4
DEPDC1	4
ACOXL_BCL2L11	4
DENR	4
ACOT9	4
JUP	4
ZNF780A	4
KATNA1	4
KDM1A	4
DDOST	4
DDIT4	4
CRELD2	4
ACAT2	4
ACAT1	4
TYW3	4
DCUN1D5	4
KCNN4	4
ACAD8	4
DCP1A	4
DCAF7	4
ABRAXAS1	4
DCAF4	4
CRYZL1	4
ZNF569	4
ITGAM	4
UBR3	4
CLDN16	4
DUSP12	4
UBP1	4
EAF2	4
AGO1	4
AIFM1	4
AIM2	4
DYNLL1	4
DUS2	4
IGHV3-20_IGHG3	4
AIMP1	4
CLEC17A	4
UBXN1	4
ZNF564	4
E2F2	4
DZIP1	4
UHRF1BP1	4
CLN5	4
AIDA	4
AGO3	4
UBN1	4
CLPB	4
IGHV3-48_IGHG3	4
RPLP1	3
C6orf47_BAG6	3
PRKAB2	3
RPL22	3
ZBED6CL	3
ZNF671	3
NIPAL3	3
ZBED6	3
ZBED5-AS1	3
NIM1K	3
TMPPE	3
POLR1D	3
RPL23AP7	3
PEX2	3
C22orf39	3
ENSG00000287265	3
POLR2E	3
RPL12	3
C9orf85	3
NLE1	3
NKTR	3
C9orf78	3
C8orf76	3
TMOD1	3
NKAP	3
TGDS	3
XYLT2	3
NIT1	3
ENSG00000287252	3
C8orf33	3
RPL13A	3
C7orf31	3
CRELD1	3
PTTG1	3
EGLN1	3
C2orf27A	3
THYN1	3
ENSG00000289357_CDCA2	3
PRIM2	3
YIPF5	3
ZNF670	3
PRICKLE3	3
YBX1	3
NFATC4	3
C2orf76	3
CIB1	3
YBX3	3
RPL41	3
ZPR1	3
NFAT5	3
TMTC2	3
C2orf68	3
NEXN	3
TMTC3	3
NFKBIB	3
NEU1	3
ENSG00000289047	3
TIAM2	3
RPL23AP82	3
ZADH2	3
CIAPIN1	3
C3orf38	3
DCUN1D1	3
YWHAH	3
NGRN	3
PRKAG1	3
YWHAG	3
NGDN	3
ZNF557	3
NFYA_ADCY10P1	3
RPL35	3
TAGLN2	3
ENSG00000288953_ZNF611	3
ZNF446	3
CREB3L4	3
ZNF773	3
QSER1	3
NPIPB5	3
TMEM53	3
TFE3	3
CBL	3
TMEM62	3
CPT2	3
POFUT1	3
DERA	3
TMEM63C_CIPC	3
CBWD6	3
TMEM64	3
PHLPP1	3
RNF168	3
TMCC1	3
ZSCAN31	3
NOP9	3
ENSG00000280153_CIITA	3
TM2D1	3
NPL	3
TLR6	3
CAB39L	3
NQO1	3
NR2C2	3
CC2D1A	3
EIF1AY	3
PHRF1	3
CPOX	3
NQO2	3
DGCR6L	3
CIAO1	3
PER3	3
novelGene_331	3
ENSG00000279059_COX11	3
CPS1	3
CPSF4	3
TMEM44-AS1	3
NPNT	3
ZNRD1ASP	3
TMEM45A	3
ZNF786	3
PEX10	3
ZC3H3	3
ENSG00000280374_ENSG00000213963	3
PRKAR1B-AS1	3
NMI	3
EHHADH	3
CREB3	3
POLE3	3
PEX11B	3
PRKAR2A	3
novelGene_399	3
ZBTB4	3
TICAM1	3
TMEM70	3
NME1	3
TARBP1	3
TAPBPL	3
CIAO3	3
CACNB1	3
DCTN2	3
TMEM9B	3
CACFD1	3
CAMK1D	3
ZBTB41	3
CRAMP1	3
CAMKK1	3
ENSG00000281468_ENSG00000267575	3
DENND6B	3
CASK	3
ZC2HC1A	3
NOL9	3
CARHSP1	3
PRKRA	3
CAPS2	3
TMEM79	3
CAPG	3
CPXM1	3
CAMSAP2	3
RNFT2	3
CAMLG	3
DEGS1	3
NMT2	3
CRADD	3
RPP14	3
QDPR	3
THUMPD1	3
FAM114A1	3
E2F4	3
NBR2	3
EAF1	3
CYCS	3
PHF1	3
NBPF8	3
RTN4	3
BTBD1	3
BST2	3
FAM161A	3
TECPR1	3
ZNF720	3
PGGHG	3
WDSUB1	3
CTTN	3
RUFY2	3
ECH1	3
BRMS1	3
CKAP2L	3
CYLD-AS1	3
FAM104B	3
ZNF546	3
ZNF691	3
EXTL3	3
C10orf88	3
THEMIS	3
PPID	3
BTG1	3
CTNNBIP1	3
FABP5	3
PPP1R26	3
BTD	3
RTL10	3
BTBD9	3
PGAM1	3
NCAPH2	3
FAHD2A	3
EDF1	3
WFS1	3
PPM1F	3
NAT1	3
CRYBG3	3
CLASRP	3
FAM193A_RNF4	3
PPP1R11	3
TM7SF2_ENSG00000278952	3
ZNF708	3
TEDC2	3
NACC1	3
NABP2	3
FAM221A	3
NAB2	3
NARS2	3
EBNA1BP2	3
BNIP1	3
THAP3	3
ZNF71	3
PHACTR1	3
PVT1	3
ZNF710-AS1_IDH2	3
CXCL12	3
PGM1	3
FAM189B	3
BORCS5	3
NAIF1	3
CTTNBP2NL	3
CUEDC2	3
TNKS1BP1	3
FAM169A	3
BRF2	3
RWDD1	3
ZNF717	3
RWDD2B	3
NAPG	3
CUTA	3
PPME1	3
BPGM	3
WDR81	3
THAP8	3
FAM174C	3
CYB5D1	3
FAM185A	3
PPP5C	3
CTCF	3
PPCS	3
ZNF675	3
DBT	3
ERI3	3
RPS3A	3
NDUFS3	3
NDUFS2	3
ERICH1	3
ERMAP	3
CINP	3
TNFRSF10D	3
PPCDC	3
ZNF764	3
C19orf47	3
PHF5A	3
C19orf44	3
TNFRSF13C	3
C19orf25	3
C18orf32	3
ERRFI1	3
POLR3GL	3
NDUFS8	3
DCAF10	3
RPS27	3
RPP38	3
EOLA1	3
C20orf27	3
PEX3	3
DCAKD	3
RNASEL	3
DYNLT3	3
RPS12	3
EPM2AIP1	3
RPS18	3
EPS8L2	3
ERAL1	3
C1orf159	3
EFCAB11	3
ERG28	3
RPS25	3
TAF11	3
C17orf58	3
POM121C	3
PYM1	3
DAP	3
POU2F1	3
PPWD1	3
TAB1	3
DYRK4	3
ZNF747	3
CZIB	3
EEF1AKMT2_FAM53B	3
PPT2	3
CISD2	3
DZANK1	3
PPA1	3
PPAN	3
RRP9	3
ZNF74	3
WWOX	3
ZNF738	3
PPARGC1B	3
DAGLB	3
POP5	3
ERVK3-1	3
POP4	3
TNFRSF17	3
NDUFA9	3
POMP	3
NDUFA5	3
XPA	3
C16orf95	3
NDUFA2	3
EEF2KMT	3
THOC6	3
C16orf54	3
DAZAP1	3
EEF1B2	3
CSNK2A2	3
ETV3	3
PHF23	3
ETV4	3
DAPP1	3
ZDHHC7	3
PNP	3
ENSG00000276744_SIN3A	3
DOCK5	3
CDPF1	3
EMC3	3
TCEAL8	3
ZNF584	3
DOCK6	3
PAFAH1B3	3
TCEAL1	3
ENSG00000240040_IGKV3-20	3
DOCK4	3
CNR1	3
EMC2	3
COA6	3
CDKN1B	3
CDKL5	3
PKIG	3
PDE6B	3
RB1CC1	3
ZNF281	3
DUSP1	3
ZNF322	3
ZEB1-AS1	3
ENSG00000233834	3
FAM24B	3
PTGER4	3
CNIH4	3
TMEM147-AS1	3
RARA	3
PANK1	3
PTCD2	3
PAN3	3
ZNF337	3
CDYL	3
RARS1	3
PIP4P2	3
ZNF330	3
RAB37	3
CEACAM21	3
PDE1C	3
RAB35	3
PIP5K1C	3
PA2G4	3
ZNF280C	3
CDK13	3
OTUD4	3
ZSWIM3	3
OXER1_HAAO	3
PSMD4	3
COMMD3	3
ENSG00000254102	3
TMEM177	3
ENSG00000254298_ANXA6	3
CDC42EP4	3
CHRAC1	3
ZNF275	3
TMEM18	3
CDC37	3
ZNF250	3
ELOVL7	3
ELOVL6	3
COMMD4	3
PICALM	3
DUSP11	3
ENSG00000253125	3
TMED4	3
OXSM	3
COMMD10	3
RAB33B	3
CDH1	3
PSMG3-AS1	3
EMB	3
ENSG00000249624	3
TMEM169	3
ENSG00000249790	3
P2RY1	3
DNAJC9	3
PICK1	3
CHP1	3
P2RX5	3
ELP6	3
ENSG00000250155	3
ZNF826P	3
PSMD7	3
ZNF264	3
PIMREG	3
PIM3	3
DPH6	3
ZNF432	3
PIGBOS1	3
novelGene_117	3
ZNF436	3
RAD1	3
CMC2	3
PTP4A2	3
CFAP20	3
RAB9A	3
TMEM127	3
RAD52	3
PC	3
ZNF430	3
CLP1	3
RAD23B	3
CHD7	3
DR1	3
PBDC1	3
CERNA2	3
DSCC1	3
ZNF571	3
TMEM120A	3
CFAP36	3
DTNB	3
PIGH	3
CFDP1	3
CFAP97	3
ENSG00000188002	3
CLPTM1L	3
ENSG00000212978	3
DSTN	3
PCGF2	3
TMEM107	3
DSG2	3
ENSG00000213963_ENSG00000280374	3
TMEM11	3
PCDHGC3	3
ENSG00000111788	3
TMEM117	3
CLTA	3
CMPK2	3
CEP76	3
PDCL	3
RANBP10	3
ENSG00000229896_HIVEP1	3
ZNF37A	3
RAN	3
PARK7	3
CHMP2A	3
PTGS1	3
ENSG00000230628	3
CHMP2B	3
CENPM	3
DPYSL2	3
DUS3L	3
CHMP4A	3
PTGR2	3
RANBP6	3
PAPSS2	3
PTGR1	3
ENSG00000232884	3
TMED9	3
ZNF480	3
ENSG00000229689	3
PARP12	3
ZNF576	3
CEP68	3
RADX	3
ZNF93	3
CEP350	3
CHIC2	3
CLN8	3
ENSG00000226465	3
PDCD1	3
TLCD3A	3
RAI14	3
CEP19	3
DPY19L4	3
CEP162	3
CEP135	3
ENSG00000228801	3
PARP2	3
ZNF385A	3
OSTC	3
PLAU	3
OSR2	3
NUDT12	3
DUT	3
RHBDD3	3
CCDC66	3
RHNO1	3
ENSG00000271870_TRNT1	3
COX17	3
PDZD11	3
CCDC6	3
RHOF	3
TMEM259	3
PDZD2	3
NUDCD1	3
CCDC57	3
NUCKS1	3
PM20D2	3
PMAIP1	3
NUBP2	3
NUBP1	3
RHBDD2	3
RGS20	3
PLTP	3
EIF3I	3
ZNF805	3
RGPD5	3
TMEM231	3
CCL3	3
RGPD8	3
EIF3K	3
PLPP6	3
DHX34	3
RAB11FIP1	3
PVRIG	3
PRRT3	3
NUDT9	3
TMEM245	3
DHRSX	3
TMEM248	3
CLK2	3
TMEM25	3
ZNF8	3
NTMT1	3
CCL4L2	3
EIF2B1	3
RMND5A	3
DVL3	3
EIF2B3	3
NRSN2	3
PNMA8A	3
NRM	3
ZNF510	3
ENSG00000275496	3
ZNF511	3
RILPL2	3
NRF1	3
PNOC	3
TMCO1	3
RNASEH1-AS1	3
CLPP	3
ZNF789	3
ZER1	3
CLIC1	3
ZNF792	3
RLF	3
ZFP36	3
PMS2P1	3
CCDC174	3
RIMKLB	3
PRPSAP1	3
EIF2S2	3
ENSG00000272936_GUF1	3
EIF2B5	3
ZNF629	3
ENSG00000273154	3
DUX4L50	3
NSUN3	3
RIOK2	3
DHPS	3
TIGIT	3
TLR4	3
NSMCE2	3
RIT1	3
NSG1	3
RGL2	3
TIMM17B	3
CDC20	3
RCHY1	3
OR2T34	3
DNAJC1	3
CD320	3
RCE1	3
ZNF222	3
DNAJB9	3
TMEM199	3
PDLIM2	3
ENSG00000259283	3
ZNF566	3
CD2BP2	3
PSMC3IP	3
CD28	3
RDH13	3
DNAJB2	3
EIF6	3
OIP5	3
ZNF20	3
RC3H1	3
CD59	3
RBMXL1	3
ZNF225	3
CDC16	3
novelGene_160	3
RAB1A	3
ENSG00000256594	3
ZNF813	3
ZNF234	3
ENSG00000257027_ENSG00000256594	3
PSMD10	3
CD84	3
CD82	3
COMT	3
CD79A	3
RBM48	3
CD72	3
ZNF606	3
RBM7	3
ENSG00000258744	3
OGFRP1	3
DNAI3	3
DHX40	3
PSKH1	3
DLGAP1	3
DLG2	3
PLEKHO1	3
OARD1	3
ZNF14	3
ZNF136	3
COQ7	3
ZNF124	3
NUTF2	3
RECK	3
DISP1	3
COQ9	3
RFC4	3
TFAM	3
PSEN2	3
ENSG00000268362	3
CCNE2	3
CCNB2	3
OASL	3
CCSER1	3
OAZ1	3
CCSER2	3
CD200R1	3
CD180	3
DNAAF5	3
DUSP19	3
ZNF181	3
PDRG1	3
PLD6	3
ZNF808_ZNF701	3
novelGene_22	3
ODF3B	3
PSMB8	3
ODC1	3
COPZ1	3
REPIN1	3
CCT4	3
DMC1	3
ZNF16	3
TUT1	3
RTF2	3
HAUS1	3
MFSD4B	3
ARPC3	3
TRBC2	3
INCENP_ENSG00000289194	3
ARMT1	3
SIRPA	3
GPT2	3
ARMCX6	3
SIRT2	3
TSG101	3
LIX1L	3
ILDR2	3
MFSD14B_ENSG00000232063	3
ARMC7	3
GRAMD1A	3
SNHG26	3
GRHPR	3
GRK6	3
SNHG11	3
VDAC2	3
VDAC3	3
GRPR	3
ING5	3
SIAH1	3
TSPAN3	3
MID1IP1	3
MICU2	3
TRAPPC2L	3
ARSA	3
novelGene_HERC6_AS	3
GPNMB	3
VILL	3
SIL1	3
ARRDC1-AS1	3
SIGMAR1	3
SNHG8	3
SIK1B	3
ING3	3
SNHG5	3
GPR183	3
MGST1	3
GRPEL2	3
SNHG1	3
TTC39C	3
SLC15A4	3
METAP2	3
METAP1D	3
SLC12A7	3
AGAP2	3
GTF2F1	3
AGFG2	3
SLC15A3	3
TRIB1	3
GTF2H2B	3
SLC12A4	3
TSC22D3	3
TRIB3	3
TRIM11	3
LPCAT3	3
GTF2IP12	3
MEF2B	3
UBOX5	3
TRIM13	3
ARL14EP	3
IGSF3	3
IL1R1	3
METTL2B	3
IL17RB	3
TSFM	3
TRG-AS1	3
METTL9	3
UBFD1	3
GSKIP	3
METTL5	3
GSS	3
SNAPC5	3
AFTPH-DT	3
GSTK1	3
METTL25B	3
METTL25	3
IKBIP	3
SNAPC2	3
METTL22	3
GSTO1	3
AFMID	3
STX18	3
INO80C	3
SNRNP40	3
GLRX	3
ISY1	3
SGCE	3
MNDA	3
STXBP2	3
ISX	3
ATF3	3
LINC01055	3
ISOC2	3
GLRX2	3
GINS3	3
MLLT6	3
LINC01145	3
LINC01215	3
ISCA1	3
MLLT1	3
GLT8D1	3
LINC01480	3
SGTB	3
SOCS2	3
VPS28	3
SNRNP48	3
UBE2F	3
ADAL	3
ATP2B4	3
MPC1	3
ATP1B1	3
MOSPD3	3
MOSPD2	3
TTC38	3
UBE2E3	3
TTC32	3
SFR1	3
ITFG2	3
MORN1	3
GGPS1	3
ST13	3
ATN1	3
SFMBT2	3
GID4	3
ATMIN	3
IRF2BP2	3
MLF2	3
novelGene_LINC01588_AS	3
SHCBP1	3
SH3YL1	3
MIR22HG	3
SHARPIN	3
MIR155HG	3
ADH5	3
SNRPD3	3
ASB6	3
TSR3	3
INPP1	3
LINC01619	3
ASB1	3
GOT1	3
INO80E	3
LINC02520	3
SNRPA	3
ARSK	3
SHPRH	3
SNRNP70	3
SNRPF	3
ST3GAL2	3
GNL3L	3
SNU13	3
GMDS	3
GMEB1	3
GMFG	3
TTC19	3
MAD2L1	3
MKLN1	3
MKKS	3
GMIP_LPAR2	3
MITD1	3
UBE2J2	3
GNA15	3
novelGene_LIN7A_AS	3
GNAI3	3
LINC02240	3
ASNSD1	3
ASNS	3
ASH1L	3
MED8	3
SMS	3
UBQLN4	3
LSP1P4	3
SLC39A10	3
USP18	3
HMX3	3
HNRNPAB	3
AKAP10	3
SLC39A13	3
HOOK1	3
MAP3K14-AS1	3
AKIP1	3
TRIM66	3
IGBP1	3
ANKRA2	3
IFT81	3
UROS	3
MAP2K4	3
IFT46	3
TRIM9	3
MAP2K1	3
HMGN5	3
TRIM61	3
ANO5	3
ANKRD37	3
MAPRE2	3
USP25	3
MAPKAPK2	3
LSM10	3
IGHA2	3
SLC37A2	3
ANKRD52	3
TRIM56	3
HMBS	3
ANKRD36C	3
HMCES	3
IGHA1_IGHV5-51	3
SLC38A7	3
MAP7D3	3
SMCR8	3
IGHA1_IGHV4-28	3
MAP7D2	3
HMG20B	3
HSCB	3
LTO1	3
IFT20	3
IDH2_ZNF710-AS1	3
MAIP1	3
ALG10	3
SLIRP	3
SLFN5	3
AMACR	3
MAGOHB	3
ALG10B	3
LZTR1	3
ALG12	3
IFNG-AS1	3
HTRA2	3
ALG2	3
SLC9A9	3
MACIR	3
SLCO2B1	3
ICAM2	3
ALKBH4	3
