	E1	E3
5984_16974646_16975044	83.0	0.0
59851_102473117_102478899	0.0	2.0
59851_102473451_102478930	0.0	6.0
59852_102582318_102616756	0.0	7.0
59859_103270217_103280312	0.0	2.0
5985_17074392_17077667	178.0	37.0
59861_103270216_103280262	0.0	5.0
59862_103269604_103279983	0.0	2.0
59863_103274287_103280366	0.0	3.0
59864_103297441_103316361	0.0	9.0
59867_103347643_103368154	0.0	8.0
5986_17086561_17207978	15.0	0.0
5986_17086581_17207964	0.0	11.0
5986_17088044_17207986	0.0	3.0
5986_17088065_17207983	2.0	0.0
5986_17088420_17207972	0.0	9.0
5986_17088420_17207978	12.0	0.0
5986_17088867_17207972	0.0	25.0
5986_17088867_17207978	25.0	0.0
5986_17089294_17207986	2.0	0.0
59877_105115731_105388908	0.0	3.0
59877_105116376_105388905	0.0	20.0
59878_105116379_105388921	0.0	2.0
5987_17088420_17207981	5.0	0.0
5987_17088866_17207986	4.0	0.0
5988_17088862_17207986	2.0	0.0
59898_107580248_107620473	0.0	2.0
59898_107580264_107619426	0.0	2.0
5989_17086581_17207983	0.0	6.0
5989_17088420_17207968	4.0	0.0
5989_17088420_17207986	0.0	3.0
5989_17088868_17207982	0.0	4.0
5989_17088868_17207983	2.0	0.0
598_19682260_19800420	2.0	0.0
59900_107891161_107919741	0.0	3.0
59901_107891169_107919742	0.0	2.0
59902_107891148_107919742	0.0	12.0
59906_108472534_108526135	0.0	3.0
5990_17086581_17207991	2.0	0.0
5990_17088420_17207983	0.0	4.0
5990_17088867_17207956	0.0	2.0
5990_17088875_17207986	2.0	0.0
59915_112765740_112790406	0.0	2.0
59917_114631502_114691929	0.0	11.0
59917_114631514_114690901	0.0	2.0
5991_17114420_17207962	0.0	3.0
5991_17114422_17207972	2.0	0.0
59920_116210566_116258781	0.0	2.0
59921_116210519_116258781	0.0	3.0
59924_117014920_117223897	0.0	8.0
59929_118184112_118192178	0.0	2.0
5992_17148523_17207964	2.0	0.0
59931_120273740_120482901	0.0	3.0
59936_122075646_122144259	0.0	7.0
59936_122076245_122144302	0.0	3.0
59936_122076480_122144280	0.0	2.0
5993_17276714_17310930	0.0	5.0
5993_17276717_17310963	18.0	0.0
59944_127370043_127392718	0.0	2.0
59945_127370352_127392704	0.0	2.0
59946_127588399_127591699	0.0	3.0
59948_127652164_128092592	0.0	12.0
5994_17276726_17331551	3.0	0.0
59953_127703162_128092592	0.0	7.0
5995_17276714_17331860	0.0	4.0
5995_17276727_17331524	11.0	0.0
5995_17276741_17331524	0.0	16.0
59963_128739348_128770576	0.0	2.0
59964_128739351_128770576	0.0	9.0
5996_17276966_17331527	2.0	0.0
5996_17277022_17331516	0.0	2.0
59970_128936944_128950037	0.0	2.0
59971_128937934_128950037	0.0	2.0
59972_128937936_128950036	0.0	4.0
59974_128939870_128950037	0.0	3.0
59979_129055218_129057213	0.0	3.0
5997_17301835_17312048	2.0	0.0
59981_128955106_129055111	0.0	2.0
59983_128955106_129018040	0.0	2.0
59988_128955107_129055111	0.0	3.0
5998_17788051_18012891	2.0	0.0
59990_128955106_129054907	0.0	4.0
59991_129368396_129430208	0.0	7.0
59995_130164714_130205410	0.0	2.0
59996_130164722_130205412	0.0	4.0
59998_130164721_130205414	0.0	10.0
5999_17788051_18013042	6.0	0.0
5999_17788051_18013131	0.0	2.0
599_19682260_19799703	2.0	0.0
599_19682260_19799718	0.0	3.0
59_206904384_206921941	2.0	0.0
5_12063651_12144205	25.0	0.0
5_12064047_12144204	0.0	17.0
5_12064073_12143040	2.0	0.0
60000_130164714_130205410	0.0	4.0
60007_132968940_133082070	0.0	2.0
60007_132972265_133082090	0.0	3.0
60007_132972914_133082084	0.0	2.0
6000_17788051_18013042	4.0	0.0
60011_134646825_134662255	0.0	2.0
60013_134986774_135012512	0.0	2.0
60017_135165256_135170366	0.0	2.0
6001_18080343_18106084	3.0	0.0
6001_18080345_18106067	0.0	4.0
60022_135185241_135211534	0.0	2.0
60022_135185767_135211520	0.0	2.0
6002_18080344_18106067	41.0	0.0
6002_18080345_18106067	0.0	34.0
60032_135557913_135616726	0.0	2.0
60037_135557930_135648742	0.0	2.0
6003_18322266_18347632	6.0	0.0
60042_135557916_135648741	0.0	3.0
60049_137874981_137935949	0.0	7.0
6004_18322566_18348526	4.0	0.0
6004_18322566_18348829	2.0	0.0
60058_139359899_139425498	0.0	14.0
6005_18322275_18366255	0.0	43.0
6005_18322275_18367043	15.0	0.0
6005_18322299_18366257	35.0	0.0
6005_18322556_18366592	7.0	0.0
6006_18322560_18353277	2.0	0.0
6006_18322566_18353281	0.0	2.0
60074_141738370_141741679	0.0	2.0
6007_18322551_18367037	0.0	2.0
6007_18322552_18366813	0.0	3.0
6007_18322566_18366256	2.0	0.0
60081_143381329_143391107	0.0	129.0
60084_143620943_143730417	0.0	4.0
60087_143621388_143730082	0.0	18.0
6008_18278677_18322167	31.0	0.0
6008_18278677_18322169	0.0	32.0
6008_18278851_18322140	0.0	29.0
6008_18278852_18322160	27.0	0.0
6008_18279054_18322135	6.0	0.0
6008_18279054_18322146	0.0	9.0
6008_18279372_18322166	0.0	4.0
6008_18279633_18322146	2.0	0.0
60094_143853254_143902176	0.0	6.0
60095_143853254_143902176	0.0	2.0
60099_148729960_148801004	0.0	12.0
6009_18278677_18322146	39.0	0.0
6009_18278677_18322166	0.0	39.0
6009_18278851_18322140	0.0	26.0
6009_18278852_18322140	26.0	0.0
6009_18279054_18322133	0.0	7.0
6009_18279054_18322158	9.0	0.0
600_19682213_19799880	0.0	8.0
600_19682260_19799926	4.0	0.0
60103_148807383_148884329	0.0	3.0
60107_149003446_149028660	0.0	8.0
60108_149069969_149090718	0.0	4.0
6010_18278677_18322192	0.0	11.0
6010_18278677_18322195	10.0	0.0
6010_18278778_18322192	0.0	20.0
6010_18278852_18322501	8.0	0.0
6010_18279054_18322173	3.0	0.0
6010_18279055_18322198	0.0	2.0
60116_149838377_149867473	0.0	6.0
6011_18278677_18322501	9.0	0.0
6011_18278677_18322506	0.0	5.0
6011_18278846_18322501	0.0	9.0
6011_18278851_18322501	4.0	0.0
6011_18279054_18322506	0.0	2.0
60121_150450587_150479392	0.0	170.0
60123_150433713_150479391	0.0	10.0
60125_150433719_150448147	0.0	2.0
60128_150625377_150632385	0.0	9.0
60129_150716582_150721157	0.0	5.0
6012_18279643_18322192	3.0	0.0
60130_150737367_150743584	0.0	3.0
60131_151076626_151080809	0.0	4.0
60132_151213510_151227205	0.0	2.0
60134_151212487_151227173	0.0	5.0
60135_151232483_151238824	0.0	2.0
60136_151232498_151238819	0.0	10.0
60138_151341798_151361246	0.0	8.0
60139_151341807_151378444	0.0	6.0
6013_18283571_18322180	2.0	0.0
60144_151556128_151632203	0.0	8.0
6014_18278677_18322195	5.0	0.0
6014_18278678_18322195	0.0	7.0
6014_18278851_18322160	0.0	5.0
6014_18278851_18322192	3.0	0.0
6014_18279058_18322226	0.0	3.0
60157_155297877_155310233	0.0	3.0
6015_18278851_18322195	2.0	0.0
60160_155644660_155777833	0.0	3.0
60161_155644667_155777829	0.0	5.0
60165_155752571_155777824	0.0	2.0
60169_156681521_156892609	0.0	2.0
60169_156682425_156892495	0.0	2.0
60169_156682939_156892629	0.0	3.0
6016_18394509_18407906	11274.0	0.0
6016_18394560_18407403	0.0	42.0
6016_18394560_18407906	0.0	6410.0
6016_18394561_18407782	0.0	89.0
6016_18394562_18407336	5.0	0.0
6016_18394562_18407458	134.0	0.0
6016_18394562_18407782	164.0	0.0
6016_18394562_18408076	4.0	0.0
6016_18394562_18408080	0.0	4.0
6016_18394562_18408214	22.0	16.0
6016_18394562_18408456	0.0	5.0
6017_18394562_18407846	2.0	0.0
60180_158631316_158704782	0.0	10.0
60182_158631316_158704782	0.0	2.0
60183_158631310_158704784	0.0	4.0
60187_158651889_158704804	0.0	2.0
60188_158631310_158704765	0.0	9.0
6018_18394562_18407846	2.0	0.0
60192_208349_232242	0.0	4.0
60193_208349_232276	0.0	5.0
60194_211658_232236	0.0	2.0
6019_18394562_18407845	3.0	0.0
601_19682260_19799716	2.0	0.0
60202_6708662_6759662	0.0	2.0
60204_8335121_8386439	0.0	4.0
60208_9136263_9151613	0.0	4.0
60209_9136263_9150683	0.0	14.0
60209_9139566_9150683	0.0	4.0
6020_18394562_18407846	10.0	0.0
60214_11494386_11564598	0.0	3.0
60215_11494384_11499873	0.0	5.0
60218_11769723_11787345	0.0	3.0
6021_18394560_18407846	0.0	6.0
6021_18394562_18407846	7.0	0.0
60221_17241293_17246838	0.0	3.0
60222_17229231_17246857	0.0	2.0
60227_17643803_17697670	0.0	2.0
60229_17922850_17972634	0.0	29.0
6022_18394560_18407845	4.0	0.0
60230_17922987_17972634	0.0	2.0
60236_17922992_18027755	0.0	2.0
60237_17922987_18027747	0.0	4.0
6023_18394562_18403762	2.0	0.0
60242_17922992_18027754	0.0	2.0
60243_17922984_18025454	0.0	2.0
60246_17922989_17972634	0.0	2.0
60249_17922992_18027755	0.0	2.0
6024_18405446_18407390	2.0	0.0
6024_18405446_18407846	139.0	46.0
60257_17922992_18027759	0.0	2.0
60258_17922987_18027747	0.0	7.0
60259_17922989_18025454	0.0	2.0
6025_18394560_18407846	7.0	0.0
6025_18394564_18407846	0.0	2.0
60267_18056457_18084089	0.0	2.0
6026_18394562_18407845	10.0	2.0
60273_19817428_19852057	0.0	4.0
60275_19817434_19852065	0.0	3.0
60277_20197380_20221694	0.0	10.0
6027_18394562_18407846	7.0	3.0
60285_22089153_22104381	0.0	3.0
60289_22367274_22422673	0.0	2.0
6028_18480312_18526916	28.0	0.0
60290_22367252_22422680	0.0	28.0
60295_22604646_22620462	0.0	3.0
60299_23020136_23069024	0.0	12.0
6029_18480312_18526916	0.0	58.0
6029_18480312_18526919	124.0	0.0
602_19743320_19799937	4.0	0.0
6030_18480312_18526916	4.0	0.0
60317_25459245_25507873	0.0	6.0
60318_25459198_25503887	0.0	3.0
60319_25459225_25507912	0.0	2.0
6031_18529606_18588714	23.0	0.0
6031_18529615_18588717	0.0	15.0
6031_18531695_18588753	5.0	0.0
6031_18531697_18588818	0.0	20.0
60320_25459228_25507873	0.0	12.0
60325_26383927_26413128	0.0	2.0
60327_26407998_26413127	0.0	4.0
60328_26383358_26413138	0.0	2.0
60329_26383662_26413120	0.0	11.0
6032_18529615_18588709	2.0	0.0
60331_27285751_27311272	0.0	2.0
60339_27325532_27459386	0.0	2.0
6033_18529615_18588706	0.0	8.0
6033_18529615_18588719	3.0	0.0
6033_18531697_18588714	0.0	2.0
60340_27325560_27459385	0.0	4.0
60344_27380661_27408583	0.0	3.0
60346_27380661_27459386	0.0	4.0
6034_18529615_18588724	2.0	0.0
60351_27733319_27772647	0.0	3.0
60351_27735053_27772649	0.0	3.0
60353_28093138_28191148	0.0	2.0
60354_28093138_28190093	0.0	4.0
60354_28093174_28191148	0.0	2.0
60357_28701504_28753686	0.0	15.0
60358_28701588_28753685	0.0	3.0
6035_18606401_18634358	116.0	0.0
6035_18606403_18634412	0.0	185.0
6035_18606705_18634342	33.0	0.0
6035_18606709_18634477	0.0	62.0
6035_18607179_18634359	10.0	0.0
6035_18607179_18634361	0.0	36.0
6035_18607545_18634361	0.0	63.0
6035_18607545_18634372	23.0	0.0
6035_18609076_18634474	28.0	0.0
6035_18609077_18634347	0.0	28.0
6035_18609275_18634361	12.0	0.0
6035_18609276_18634342	0.0	11.0
6035_18609382_18634342	2.0	0.0
60360_28767663_28889961	0.0	2.0
6036_19117148_19176412	2.0	0.0
60370_30063125_30083072	0.0	2.0
60372_30095419_30109483	0.0	2.0
60377_33451722_33473116	0.0	3.0
6037_19117148_19176419	2.0	0.0
60387_38231577_38262766	0.0	4.0
6038_19117156_19176413	84.0	0.0
6038_19117156_19177710	0.0	4.0
6038_19117163_19176413	0.0	100.0
6039_19117161_19176414	0.0	5.0
6039_19117167_19176414	8.0	0.0
603_19882399_19912936	2.0	0.0
60406_38988808_38996511	0.0	4.0
60406_38990804_38996509	0.0	2.0
60408_38996925_39105001	0.0	3.0
60409_38996931_39105000	0.0	3.0
6040_19224070_19240963	3.0	0.0
60414_38996951_39105001	0.0	2.0
60415_41490562_41510974	0.0	4.0
6041_19224070_19240897	36.0	37.0
6041_19224405_19240904	3.0	0.0
6041_19224405_19240947	0.0	3.0
60421_41578196_41621912	0.0	6.0
60428_41930755_42051990	0.0	4.0
6042_19224070_19241620	0.0	2.0
6042_19224070_19241662	7.0	0.0
6042_19224406_19241688	3.0	0.0
60436_42416478_42541518	0.0	2.0
60438_42752638_42768728	0.0	12.0
6043_19224070_19241655	23.0	19.0
60440_42896925_43030530	0.0	2.0
60441_43056414_43085780	0.0	2.0
60446_47260913_47714876	0.0	2.0
60449_47260937_47442215	0.0	2.0
6044_19224070_19240895	6.0	0.0
6044_19224070_19240942	0.0	4.0
60451_47863431_47960183	0.0	3.0
60453_47918276_47960144	0.0	5.0
60455_47960953_47977263	0.0	7.0
60457_47960934_47977923	0.0	2.0
60457_47960940_47978156	0.0	2.0
6045_19224070_19241620	2.0	0.0
60462_53880802_53959301	0.0	32.0
60462_53880871_53958682	0.0	5.0
60463_53966556_54022290	0.0	20.0
60464_53966562_54022305	0.0	11.0
60466_54046378_54101939	0.0	4.0
60467_53966555_54022269	0.0	5.0
6046_19224070_19241620	2.0	0.0
60471_54046378_54101921	0.0	26.0
60471_54047415_54101921	0.0	5.0
60474_53966562_54022429	0.0	4.0
60475_53966562_54022429	0.0	3.0
60477_55760780_55773378	0.0	3.0
60478_55773479_55825444	0.0	4.0
60479_55773460_55825451	0.0	3.0
6047_19777755_20118581	2.0	0.0
60481_55966713_56011374	0.0	2.0
60484_56959742_56966281	0.0	6.0
60486_58411373_58451500	0.0	2.0
60487_58411372_58451717	0.0	2.0
60488_58411373_58451500	0.0	2.0
60489_58553260_58582857	0.0	4.0
6048_20363713_20383779	0.0	8.0
6048_20363716_20383432	3.0	0.0
6048_20363722_20383776	29.0	0.0
60492_58806785_59119236	0.0	4.0
60498_63168639_63212785	0.0	2.0
6049_20363747_20383776	5.0	0.0
604_20499449_20508141	0.0	2.0
604_20499449_20508151	2.0	0.0
60507_65717684_65842001	0.0	16.0
6050_20363747_20383432	5.0	0.0
6050_20363747_20383776	32.0	0.0
6050_20363755_20383776	0.0	22.0
60515_67064398_67159048	0.0	3.0
6051_20387558_20509336	0.0	158.0
6051_20387568_20509327	99.0	0.0
6051_20387576_20511236	0.0	14.0
6051_20387599_20511235	4.0	0.0
6051_20387715_20510861	4.0	0.0
6051_20387715_20510862	0.0	5.0
6052_20387746_20509270	0.0	4.0
6052_20387746_20509339	2.0	0.0
60539_73549776_73747471	0.0	3.0
60539_73550555_73747466	0.0	2.0
6053_22622266_22625823	0.0	9.0
6053_22622325_22625840	5.0	0.0
6053_22622859_22625864	4.0	0.0
6053_22622869_22625826	0.0	11.0
6053_22623062_22625825	24.0	0.0
6053_22623062_22625826	0.0	43.0
6053_22624164_22625843	3.0	0.0
6053_22624167_22625819	0.0	2.0
6053_22624643_22625819	2.0	0.0
60541_73652260_73746864	0.0	2.0
60542_73526838_73746840	0.0	2.0
60544_74350402_74366868	0.0	3.0
60547_75407626_75566824	0.0	2.0
60548_78723789_78733157	0.0	2.0
6054_22666613_22812999	10.0	0.0
60554_78733054_78805464	0.0	4.0
6055_22668151_22812999	2.0	0.0
60561_79918717_80029963	0.0	2.0
6056_22668690_22813010	2.0	0.0
60574_85245779_85284072	0.0	2.0
60576_86342718_86467476	0.0	5.0
6057_22822054_22829835	7.0	0.0
6057_22822056_22829832	0.0	8.0
60587_86514442_86561411	0.0	4.0
6058_22827283_22829850	4.0	0.0
6058_22827283_22829852	0.0	2.0
6059_27347406_27363252	2.0	0.0
6059_27347407_27363229	0.0	7.0
6059_27349225_27363242	0.0	2.0
605_20499449_20508151	2.0	0.0
6060_27357401_27363215	2.0	0.0
60610_93754894_93816760	0.0	2.0
60612_93916922_93926066	0.0	3.0
60613_93916925_93926066	0.0	3.0
60614_94127162_94217577	0.0	109.0
60614_94127484_94217288	0.0	42.0
6061_27494427_27506762	0.0	13.0
6061_27494427_27506775	11.0	0.0
6061_27494576_27506767	14.0	28.0
6061_27494886_27506762	0.0	11.0
6061_27494894_27506762	13.0	0.0
60620_94510416_94553467	0.0	4.0
60623_94719915_94791834	0.0	4.0
60624_94823286_94880310	0.0	5.0
60627_94925972_94949364	0.0	3.0
60628_95133765_95156684	0.0	6.0
6062_27494427_27506767	63.0	121.0
6062_27494576_27506767	183.0	0.0
6062_27494576_27506769	0.0	268.0
6062_27494886_27506767	148.0	0.0
6062_27494891_27506767	0.0	170.0
6062_27495057_27506777	0.0	2.0
6062_27495170_27506767	2.0	0.0
6062_27495711_27506769	0.0	7.0
6062_27495713_27506784	4.0	0.0
6062_27496305_27506767	0.0	2.0
6062_27496891_27506767	8.0	0.0
6062_27496891_27506769	0.0	10.0
6062_27497122_27506767	0.0	23.0
6062_27497122_27506769	15.0	0.0
6063_27494886_27506790	0.0	9.0
6063_27494899_27506762	4.0	0.0
60644_99013084_99511371	0.0	6.0
60646_99013281_99193743	0.0	4.0
6064_28020619_28108146	4.0	0.0
60656_100257068_100309953	0.0	3.0
6065_28020624_28108144	120.0	123.0
6065_28020744_28108144	0.0	2.0
60660_100257066_100309899	0.0	2.0
60660_100257331_100309943	0.0	3.0
60661_100257343_100309953	0.0	4.0
60661_100258273_100309954	0.0	2.0
60662_100257343_100309943	0.0	2.0
60663_100257067_100309945	0.0	14.0
60663_100257330_100310099	0.0	7.0
60668_100520773_100559719	0.0	10.0
6066_28036347_28108163	2.0	0.0
60671_100695766_100722088	0.0	4.0
60672_100703266_100722087	0.0	10.0
60676_100703160_100722086	0.0	2.0
60676_100703267_100722087	0.0	6.0
60677_100703299_100722085	0.0	2.0
60679_100918576_100953384	0.0	5.0
6067_28083168_28108144	2.0	0.0
60682_100918577_100953391	0.0	2.0
60682_100918894_100952992	0.0	3.0
60682_100919693_100953353	0.0	46.0
60686_101686543_101790959	0.0	5.0
60686_101686740_101790969	0.0	8.0
60688_101686548_102124261	0.0	4.0
60689_101686547_101975368	0.0	2.0
6068_28108374_28333507	31.0	0.0
6068_28108388_28331577	0.0	9.0
60697_101686548_101975368	0.0	14.0
60697_101686740_101975368	0.0	9.0
6069_28110291_28331462	0.0	2.0
6069_28110291_28332792	0.0	3.0
6069_28110298_28333314	0.0	8.0
6069_28110300_28331577	7.0	0.0
6069_28110300_28333317	4.0	0.0
606_20499449_20508139	0.0	75.0
606_20499449_20508141	67.0	0.0
60706_102204500_102238834	0.0	29.0
60707_102253923_102287463	0.0	2.0
6070_28110290_28331947	0.0	2.0
6070_28110300_28331577	0.0	4.0
6070_28110308_28333507	4.0	0.0
6070_28110313_28331577	2.0	0.0
60713_102252280_102293767	0.0	4.0
60715_102648783_102655723	0.0	4.0
60718_102656293_102687153	0.0	2.0
6071_28110289_28333507	2.0	0.0
6071_28110300_28333507	0.0	4.0
60722_102826356_102864165	0.0	2.0
60726_102826403_102864164	0.0	5.0
6072_28110291_28331577	0.0	2.0
6072_28110291_28333314	0.0	3.0
6072_28110300_28333507	4.0	0.0
60730_103298897_103332861	0.0	2.0
60735_103398640_103415121	0.0	2.0
60735_103398962_103415104	0.0	2.0
60736_104490212_104589017	0.0	2.0
60737_104488530_104589016	0.0	2.0
60737_104489249_104589012	0.0	2.0
60737_104489359_104589012	0.0	2.0
6073_30323020_30338222	0.0	92.0
6073_30323045_30338457	20.0	0.0
6073_30323103_30337867	0.0	4.0
6073_30323103_30339614	2.0	3.0
6073_30323103_30339895	2.0	0.0
6073_30323104_30336807	6.0	0.0
6073_30323104_30338222	37.0	0.0
6073_30323104_30338451	0.0	41.0
6073_30323129_30339894	0.0	2.0
60741_109522818_109532676	0.0	3.0
60742_115411646_115668989	0.0	3.0
60742_115412554_115668975	0.0	2.0
60742_115413907_115669044	0.0	3.0
6074_30323104_30338452	0.0	2.0
6074_30323106_30338224	3.0	0.0
60758_120445402_120473944	0.0	2.0
6075_31369841_31432829	0.0	12.0
6075_31369849_31432833	16.0	0.0
60768_123072646_123152149	0.0	2.0
6076_31432401_31509598	4.0	0.0
60772_123248747_123274177	0.0	2.0
60773_123248743_123274286	0.0	3.0
60773_123250108_123274277	0.0	10.0
60774_123328204_123396447	0.0	3.0
60779_123320501_123396479	0.0	5.0
6077_31449458_31509583	2.0	0.0
60782_123768453_123815448	0.0	3.0
60788_124550789_124564829	0.0	2.0
6078_31509752_31784517	2.0	0.0
6078_31509758_31788951	0.0	3.0
6078_31509766_31783771	0.0	19.0
6078_31509766_31785251	0.0	22.0
6078_31509766_31785596	0.0	3.0
6078_31509767_31785251	15.0	0.0
6078_31509769_31783771	34.0	0.0
6078_31509769_31785554	4.0	0.0
6078_31509769_31785708	0.0	14.0
6078_31509769_31785715	5.0	0.0
60792_125024266_125091748	0.0	28.0
60793_125024266_125091738	0.0	3.0
60799_127736230_127741430	0.0	4.0
6079_32090923_32105536	138.0	0.0
6079_32090949_32105533	0.0	117.0
6079_32090962_32104766	0.0	2.0
6079_32091035_32105723	3.0	0.0
6079_32091103_32104767	5.0	0.0
6079_32091130_32104379	3.0	0.0
607_20649359_20661369	4.0	0.0
60804_131904141_132013522	0.0	7.0
60804_131904429_132013195	0.0	4.0
60808_131904087_132013522	0.0	2.0
6080_32091023_32103481	3.0	0.0
60818_134718983_134723909	0.0	4.0
6081_32583815_32604795	3.0	0.0
6081_32583820_32604795	0.0	4.0
6081_32583831_32606262	0.0	8.0
6081_32583834_32603631	0.0	13.0
6081_32583834_32604513	0.0	3.0
6081_32583834_32606262	2.0	0.0
60820_140252571_140457741	0.0	2.0
60821_139730345_140457740	0.0	6.0
60824_140531763_140635556	0.0	2.0
60825_140658404_141001271	0.0	10.0
60827_140658405_141001261	0.0	9.0
60828_140658404_141001263	0.0	11.0
6082_32583825_32602465	8.0	0.0
60830_141128661_141193680	0.0	4.0
60831_141128626_141193681	0.0	3.0
60836_141128674_141191085	0.0	2.0
6083_32583831_32602465	3.0	0.0
6083_32583849_32602465	0.0	6.0
60847_141421386_141432451	0.0	2.0
60849_141417908_141432452	0.0	2.0
60849_141417909_141431520	0.0	2.0
6084_32583835_32602465	2.0	0.0
60851_142270488_142403182	0.0	2.0
60855_143291399_143297996	0.0	5.0
60855_143291412_143299485	0.0	2.0
60858_143437660_143541441	0.0	62.0
6085_32933983_32980259	6.0	0.0
60864_143816378_143829340	0.0	4.0
60868_143816378_143829315	0.0	3.0
6086_33015877_33033580	13.0	0.0
6087_33039516_33073562	0.0	2.0
6087_33039571_33072914	0.0	5.0
6087_33039571_33073565	10.0	0.0
6087_33039583_33072919	4.0	0.0
6087_33039745_33072612	2.0	0.0
60882_144148035_144213462	0.0	3.0
60882_144148035_144214492	0.0	2.0
6088_33084581_33161480	0.0	4.0
6088_33084588_33161480	11.0	0.0
60895_144393231_144409361	0.0	8.0
6089_33084588_33161475	2.0	0.0
608_20651779_20661495	263.0	0.0
608_20651780_20661492	0.0	273.0
608_20652180_20661470	0.0	136.0
608_20652187_20661377	151.0	0.0
60900_144423616_144428513	0.0	2.0
60902_144428807_144444442	0.0	9.0
60905_144451126_144462867	0.0	2.0
6090_33084492_33161475	0.0	284.0
6090_33084588_33161480	179.0	0.0
60918_170783_179032	0.0	5.0
60919_273045_456917	0.0	8.0
6091_33161562_33191594	3.0	0.0
60922_273049_465251	0.0	2.0
60925_214867_465252	0.0	6.0
6092_33257313_33353638	2.0	0.0
6092_33257327_33354642	0.0	3.0
6092_33257343_33355840	2.0	0.0
6092_33257346_33355365	7.0	0.0
6092_33257356_33357020	0.0	134.0
6092_33257358_33355365	0.0	17.0
6092_33257359_33357020	74.0	0.0
60931_273048_465252	0.0	5.0
60932_273045_465251	0.0	4.0
60936_273045_465251	0.0	6.0
60937_215150_465251	0.0	3.0
6093_33257343_33357020	0.0	6.0
6093_33257365_33357020	5.0	0.0
60943_441284_465252	0.0	2.0
60945_2017094_2046023	0.0	2.0
60946_2017614_2043583	0.0	2.0
60946_2017666_2042613	0.0	9.0
60946_2017666_2046023	0.0	6.0
60949_2158460_2193571	0.0	4.0
6094_33257367_33357021	2.0	0.0
6094_33257376_33357020	0.0	4.0
60955_2804156_2844073	0.0	6.0
60957_3222288_3524593	0.0	2.0
60959_4490416_4587468	0.0	3.0
60959_4490456_4587260	0.0	3.0
6095_33257358_33357020	0.0	18.0
6095_33257379_33357020	6.0	0.0
60960_4490512_4547111	0.0	2.0
60961_4490426_4587260	0.0	4.0
6096_33257330_33354649	0.0	6.0
6096_33257350_33355365	0.0	10.0
6096_33257352_33357020	27.0	0.0
6096_33257353_33354641	4.0	0.0
6096_33257358_33357020	0.0	102.0
6096_33257395_33355365	3.0	0.0
60971_5450541_5470493	0.0	3.0
60973_5450533_5470490	0.0	4.0
60975_5450541_5461037	0.0	10.0
6097_33258296_33357020	0.0	18.0
6097_33258530_33357020	5.0	0.0
6098_33258537_33357019	2.0	0.0
60996_6758069_7175647	0.0	4.0
6099_33257343_33357020	3.0	0.0
609_20652187_20661379	5.0	0.0
60_206904403_206922044	2.0	0.0
61002_14615533_14693325	0.0	4.0
61003_14615533_14693337	0.0	4.0
61003_14615789_14693325	0.0	2.0
61007_15464067_15510970	0.0	175.0
61009_19063148_19102916	0.0	5.0
6100_33257343_33357020	0.0	11.0
6100_33257346_33355372	0.0	2.0
6100_33257355_33357020	6.0	0.0
61010_19057888_19102918	0.0	2.0
61016_19230593_19346684	0.0	2.0
61019_19230757_19372858	0.0	4.0
6101_33654820_33669937	5.0	0.0
61023_20684259_20995948	0.0	4.0
61026_20684259_20995948	0.0	12.0
61028_20658392_20875815	0.0	4.0
6102_33703012_33736466	2.0	0.0
6102_33705282_33736423	93.0	73.0
6102_33706243_33736423	2.0	0.0
6102_33707276_33736465	3.0	0.0
6102_33708301_33736422	2.0	0.0
6102_33708677_33736423	57.0	38.0
6102_33708799_33736427	127.0	0.0
6102_33708800_33736463	0.0	89.0
6102_33708900_33736423	12.0	0.0
6102_33709352_33736423	16.0	0.0
6102_33709435_33736423	0.0	7.0
6102_33709991_33736423	19.0	0.0
6102_33709991_33736425	0.0	3.0
61034_20684241_20995948	0.0	6.0
61039_20658342_20995948	0.0	3.0
6103_33705282_33736423	8.0	0.0
6103_33705282_33736425	0.0	7.0
6103_33708841_33736423	0.0	13.0
6103_33708869_33736423	7.0	0.0
6103_33709435_33736436	3.0	0.0
61041_20999509_21031647	0.0	3.0
61044_21802641_21936019	0.0	12.0
61044_21802667_21934451	0.0	4.0
6104_33705266_33736423	8.0	0.0
61051_32455307_32526216	0.0	2.0
61052_32540546_32552614	0.0	4.0
61053_32540813_32552586	0.0	11.0
6105_33740945_33774520	11.0	13.0
6106_33744020_33774526	0.0	6.0
6106_33744021_33774524	3.0	0.0
6106_33744685_33774520	25.0	0.0
6106_33744686_33774520	0.0	39.0
6106_33744819_33774512	6.0	0.0
6106_33744819_33774520	0.0	2.0
6106_33746750_33774526	3.0	0.0
6107_33742780_33774504	0.0	4.0
6107_33742780_33774516	4.0	0.0
6107_33744020_33774516	17.0	0.0
6107_33744020_33774520	0.0	17.0
6107_33744686_33774520	26.0	21.0
6107_33744819_33774520	0.0	3.0
6107_33744820_33774520	2.0	0.0
61080_33290499_33371156	0.0	314.0
61084_33817684_33920398	0.0	4.0
61085_33921693_34048887	0.0	7.0
61085_33921858_34048887	0.0	4.0
6108_33744020_33774520	2.0	0.0
6108_33744759_33774520	2.0	0.0
61090_33921692_34048887	0.0	17.0
61090_33921858_34048887	0.0	4.0
61093_33921692_34048887	0.0	2.0
61097_34086387_34126368	0.0	2.0
61098_34086387_34126715	0.0	7.0
6109_34051520_34101159	582.0	0.0
